track_id,track_name,artists,track_genre,danceability,energy,acousticness,instrumentalness,valence,tempo,popularity
3cW73vgUDDnN34hBj0cs8i,Monster,Lady Gaga,dance,0.695,0.801,0.00124,0.0,0.646,119.973,0
7ps9nveGqxcCMgzmlkZPVm,Hold On,Serum;Serial Killaz,drum-and-bass,0.637,0.976,0.00043,0.198,0.407,175.997,18
2KpWGrUUIs0j3rbDzLqfUB,Kembali Ke Akar,Navicula,psych-rock,0.643,0.917,0.000996,0.000656,0.946,105.037,28
6JbudXQviaEQFER6pbwMfH,Kiss & Tell,Ryuji Imaichi,j-dance,0.609,0.828,0.331,0.0,0.675,89.934,23
6LLYE4nNunC8onx5tReAoM,The ABC Song,LooLoo Kids,children,0.735,0.683,0.0446,7.55e-06,0.742,101.973,40
6EAIyDrtFCt2Cq19XRr7wB,Heavy Volxmusic & Rock'n' Roll,Troglauer,party,0.669,0.916,0.0273,2.01e-06,0.969,127.077,27
1xe8rWI6ZToSgKdZ0HMNrO,Be Ok,Ookay;Elohim;Flux Pavilion,dubstep,0.608,0.742,0.00827,4.98e-06,0.641,165.108,37
6vTi0v0Fy9kOWOADQUqpGh,Diplomatic Immunity,Napalm Death,grindcore,0.185,0.994,6.36e-06,0.748,0.0318,115.575,13
21te7Pz3VowOuFho1nfdR0,Letters,Lucas & Steve,progressive-house,0.634,0.771,0.00855,0.0,0.575,121.984,52
1w7eNekZsyrLw99oygfDs4,Sway,Tove Styrke,swedish,0.755,0.694,0.205,0.000823,0.531,120.058,48
5j6VLK9iVYI2bBGpg9K6n4,Kjærlighet,Sissel,opera,0.354,0.431,0.842,0.0,0.271,66.782,23
4qUhUcrPQxRnmhJPzl1972,Bibbidi-Bobbidi-Boo,Kayoko Ishu;Tokyo Philharmonic Chorus,disney,0.357,0.278,0.95,1.08e-05,0.208,88.085,33
1a2biJevaaCeW9w32vLyBO,Come Close,Anson Seabra,singer-songwriter,0.44,0.241,0.884,0.0,0.277,78.083,0
4zmRo7Flwb6bzx2J0Yel6Q,Teu Amanhã Será Melhor que Hoje,Samuel Messias,brazil,0.28,0.512,0.347,0.0,0.494,80.795,43
5FQbvZuAfluVde618bLjWH,Nada en Su Lugar,Canticuénticos,latino,0.643,0.472,0.655,0.0,0.792,124.214,43
3mNFoKDPM2hzPuJeZ9ziht,The Rising,Dallas Stars,blues,0.542,0.863,0.0843,0.0,0.431,119.996,56
1XXvo0XLQqEnIb0fjEr0C8,Drowning,高爾宣 OSN;李浩瑋 Howard Lee,mandopop,0.728,0.519,0.603,3.26e-06,0.761,128.01,59
5gdg8veEXwC9qPnmXZN1x1,"Merry Christmas, Happy Holidays",Issues,metal,0.607,0.919,0.0275,0.0,0.469,109.993,0
4xZhTlrUnyPQE3AfzrZ9aR,WHAT'S HAPPENING?,Seikima-II,heavy-metal,0.337,0.734,0.00094,0.00658,0.313,79.998,24
0QpaT9XONsybItcUX7zogF,Mi Chaqueta de Cuero,C.R.O,latino,0.735,0.509,0.773,0.0484,0.32,137.068,39
6r0wE2H5TNHG3cxnaDOhD1,Redemption,Avslappning Sound,sleep,0.118,0.302,0.387,0.98,0.0357,80.809,34
6PrB4KpvuoYWtwjPC5a44S,Balader,Soolking;Niska,french,0.603,0.802,0.306,5.06e-05,0.787,130.121,79
747hkqbZ6AbsFIhaI1ns0q,Under Huntress Moon,Cradle Of Filth,black-metal,0.199,0.989,6.84e-05,0.00194,0.252,177.178,18
0WhTN2qunw2aYr9nDfqw6e,Trensetter,Kai Wachi,dubstep,0.462,0.965,0.0028,0.000769,0.117,144.712,45
2wA15QQIDV2Ar6K76vbkWW,La Grande Illusion,Television Personalities,club,0.245,0.919,0.117,0.00013,0.283,155.505,17
3TXtycw710DnL0EQvpyaa8,Pulse of Life,The Gathering,goth,0.36,0.464,0.368,0.341,0.0645,84.684,23
5kCSv8whN36gYuvYJbDPOo,"Creuse encore et encore - De ""La Princesse et la Grenouille""/Bande Originale Française du Film",Liane Foly;The Pinnacle Gospel Choir,french,0.694,0.898,0.432,0.0,0.641,98.085,33
6qLIrkb2cbxziWCq08PXJV,Acid Rain,Alpha Portal,trance,0.554,0.936,0.000499,0.793,0.0389,142.008,43
4IozWWJXIUlGqYXR9xbHxU,Infinity,Jaymes Young,rock,0.671,0.673,0.15,5.16e-05,0.493,121.96,0
3bmL5rU99q7ZA75vqdzDRO,Fire,Dead By Sunrise,grunge,0.544,0.95,0.0163,1.85e-06,0.179,122.031,44
6d35oKjl5T813gwx2E0SSY,Stannar om du ber mig,Moneybrother,swedish,0.392,0.159,0.814,0.0,0.251,96.559,36
7fImDWw5bcUhRbZ0w1ny4J,Supercalifragilisticexpialidocious,Julie Andrews;Dick Van Dyke;The Pearlie Chorus,show-tunes,0.524,0.609,0.607,0.0,0.948,80.232,44
1QiApmpVZXNlTLJqZENYfq,Dolls,Bella Poarch,alternative,0.841,0.698,0.211,0.0,0.372,118.018,0
2wcN2cBCbkdSIBExLjqFTg,NYC Dirty Talks - Original Mix,Black Loops,deep-house,0.892,0.579,0.0241,0.821,0.496,125.989,0
7EKpyfbmopbXMaMLW9QEd3,Andromeda Mission,Der Dritte Raum,minimal-techno,0.734,0.971,0.0253,0.845,0.294,122.009,38
0waARLc0ja4NTwQoA6lkPK,Reverie,Protest The Hero,metalcore,0.532,0.986,0.000507,0.0,0.23,139.942,27
7Cdo20MPK9QSQabUVEXfwS,Jesus é o Centro (Jesus At The Center) - Ao Vivo,Rachel Novaes;Julia Vitória,gospel,0.443,0.377,0.524,0.0,0.299,135.959,38
2zg3iJW4fK7KZgHOvJU67z,Tarantula,Faithless,trip-hop,0.622,0.816,0.00959,0.578,0.427,136.007,21
3igEfREloyWh3Y8m4cS8QB,Looking For Something,CASTLEBEAT,garage,0.476,0.838,0.0128,0.837,0.365,146.044,58
34CpftIM0mTrUcBmjxN6uJ,Orunmilá,Metá Metá,afrobeat,0.623,0.66,0.405,1.68e-05,0.961,106.887,25
1wEUHZPeGvW7sbF9miASsi,Eine Woche wach,Mickie Krause,german,0.711,0.997,0.0623,0.0,0.76,134.001,0
1ztf4sRocsJ9PrdzGGYonb,Only Thing I Ever Get For Christmas,Justin Bieber,pop,0.54,0.63,0.217,0.0,0.321,85.648,1
62WaNPi59v5jzBvsrSx5jj,Isaías 6 - Ao Vivo,MORADA,reggae,0.315,0.624,0.808,0.0,0.34,139.649,48
1NViM3wkv4znYdzuidFGwX,Kapu,Euromasters,happy,0.549,0.69,1.8e-05,0.892,0.725,76.751,22
6MmxjAxhFMTvonSoaF5BSF,Copacabana Beach,"Sarah, the Illstrumentalist",study,0.473,0.424,0.911,0.871,0.152,177.986,7
1MgIWPR2hEDJtx2i5rmiKV,The Space In Between - Ben Böhmer Extended Remix,Jan Blomqvist;Ben Böhmer,minimal-techno,0.697,0.59,0.0077,0.88,0.0658,121.999,35
56YLNejnyHdf3yiJg8fDUp,Rhumance,Vald,french,0.52,0.775,0.105,1.57e-05,0.651,82.89,34
1KeYXMOAIC8gVYjAAqRYBv,La Barca de Oro,Antonio Bribiesca,guitar,0.426,0.0506,0.976,0.935,0.228,82.718,22
1BfJ7ecpbtXtKY4BSsvLV5,Perjalanan Terindah,Hoolahoop;Aska Pratama,punk,0.406,0.989,0.00511,4.5e-06,0.345,160.056,37
2re9vFPEy6RyspeUuGWM6g,Hobelbank,Mountain Crew,party,0.741,0.873,0.0159,0.0,0.958,142.006,27
0yAoLxOVvKF8F9Fl3HOQYw,Nopturnia,Paipy,trance,0.453,0.995,0.0127,0.964,0.184,140.02,43
4pdOiZHDL6L12U8KhMdTS7,Shree Sukt,Pandit Jasraj;Kumari Shweta Pandit,classical,0.524,0.173,0.989,3.11e-06,0.503,75.514,27
1x8sna2LV8WQ38NEtN5X46,The Nobodies,Marilyn Manson,industrial,0.431,0.823,4.6e-05,3.45e-05,0.271,150.072,59
1dIqodhNiWbsTNepZpptZy,Stay Gold,10-FEET,j-rock,0.477,0.981,0.000161,5.48e-06,0.623,106.724,32
7IWdKDoQ3QNaF790h3skyc,I Don't Need You,Acid Ghost,garage,0.473,0.816,0.016,0.823,0.262,155.956,53
0x6RdHq3JHq46nSzs1awSC,Moonlight Shade,Shady Moon,sad,0.645,0.401,0.422,0.0,0.28,129.311,38
4z5JSmH4pkeZrvnU8lfad3,LoveYou,Dxvn.,soul,0.619,0.348,0.832,0.0534,0.139,105.079,56
1nNIr4oOXhBn6vWSsE6hu2,Meu Alvo,Kleber Lucas;Fernandinho,brazil,0.421,0.893,0.0363,0.0,0.281,136.028,44
2gpFhHwBF5IZwP61MaMtPX,Abyss in Vision,Devil Master,black-metal,0.456,0.93,0.000138,0.917,0.119,128.212,19
22y6H1UGawe4H9JWPEk5n8,Andromeda,Vermont (BR),trance,0.533,0.913,0.00554,0.628,0.12,150.005,37
2vaxUyVWNoA2L272YHEy70,Lay All Your Love On Me - Spotify Singles,Zara Larsson,swedish,0.691,0.409,0.376,0.000224,0.21,124.994,67
1VcYiTKxVDk8nAf11atoTp,Hope Is on the Way,Out of Nowhere,iranian,0.602,0.817,0.104,2.32e-06,0.0799,100.03,1
5RDlgzKoflASU4AC0C3Sv0,Before I Die,Scott Rill;Dayana,house,0.673,0.764,0.0667,0.19,0.0959,105.018,56
0RooO0IFEwZ1Rg9ZK9OFDL,Feito a Luz do Alvorecer,Grupo Revelação,pagode,0.534,0.851,0.714,0.0,0.837,95.474,41
3Nuxt92TlldaBq2uKvUfc9,Plastik (#keinschlaflieder),Liedfett,punk-rock,0.549,0.765,0.0281,0.0,0.711,200.873,34
1qECV83HnSreVWZxxXtCO4,Sokak Güvercini,Stabil,turkish,0.749,0.49,0.578,8.32e-06,0.666,85.482,48
3u53sM4xrdWl0uDLzcFm6x,Korban Lelaki,Stand Here Alone;Putri,punk,0.519,0.958,0.0108,0.0,0.528,172.017,49
6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard;Markéta Irglová,singer-songwriter,0.34,0.209,0.679,0.000443,0.151,137.042,64
1UmFLqmTmgHoSyvss6Q7gw,Serial Heartbreaker,FLETCHER,electro,0.587,0.873,0.11,0.00339,0.52,169.971,71
6uZDWzACbbaAGJBAjhg4su,夜光性イントロデュース,夜光性アミューズ,j-idol,0.513,0.939,0.0164,0.00292,0.379,170.032,30
5kRKgcKiHbNbSl68FHMss5,The Good Ones,Gabby Barrett,country,0.519,0.552,0.18,0.0,0.331,89.957,0
19YmvsVCetCBeVj6O2mljR,Still Breathing,Green Day,punk,0.54,0.902,0.0142,0.0,0.692,75.033,61
0E8zloWYA3Li81CJqFa9fI,Man in the Rain,Mike Oldfield,new-age,0.573,0.585,0.34,4.11e-05,0.628,128.349,54
53oArBMgf0aHsAwhtC8h6E,大人ジェリービーンズ,Mayu Watanabe,j-idol,0.555,0.989,0.029,0.000264,0.965,157.025,21
07JrUyj1Qtq8qEZBciJDSv,Girassol (Ao Vivo),Cidade Negra,mpb,0.467,0.967,0.00411,1.89e-06,0.588,161.862,41
6F4w6yDhupUdnrx1U6AiUg,"Du är ung, du är fri",Vikingarna,swedish,0.598,0.913,0.351,3.48e-06,0.669,141.114,36
5DO5JEUkxhtsMvaCX7ipGZ,PARDON K***,DEHA INC.;Mertigo,metal,0.656,0.788,0.0545,0.0,0.407,139.909,49
4ndCkGOqDJUCc12tEINzSU,Fangal,Edmundo Rivero,tango,0.485,0.39,0.899,0.0,0.663,116.008,16
40EiMT9vmuAz8vcOkj85D3,Pareja Del Año,Sebastian Yatra;Myke Towers,reggae,0.715,0.61,0.175,0.0,0.771,79.973,0
33xvLHLR4T6FdGZ2Nvonww,Más Feliz Que la Mierda,Flema,metal,0.4,0.742,0.000545,5.39e-05,0.366,99.299,44
4aOOExMBUyxKnEYb39SrTg,Riot,XXXTENTACION,emo,0.509,0.542,0.019,0.00639,0.151,97.767,75
0q7oMII7kWTj1ZSX6GT6LU,Crawl Outta Love,ILLENIUM;Annika Wells,dub,0.377,0.723,0.181,0.0,0.167,84.139,59
4g3IrwIgcR2NIaO1h10orQ,Are You Serious,Pink Guy,comedy,0.775,0.688,0.11,0.0,0.469,119.983,40
5OHQZGHmfGaGLaCPPg8oyx,The Vanquishing Of The Three-Headed Sea Witch,Andrew Lloyd Webber;Adam Lambert,show-tunes,0.362,0.568,0.018,0.0,0.282,147.518,26
1DMibSZWMy8QqlNiWBvNoE,Kovárna I,Tři Sestry,punk-rock,0.311,0.889,0.00428,0.0,0.668,157.586,38
58SUsgamkW6vFFq0YNKGrf,面具,Alfred Hui,cantopop,0.448,0.507,0.397,0.0,0.218,159.868,50
7oX7pXziD0WcYYi8DLmvnL,CDs e Livros,Asas Livres,forro,0.774,0.528,0.614,0.0,0.847,131.854,40
77yA4ZiCZgm9aK909ATVLV,Malodorous Oblation,Disgorge,grindcore,0.26,0.946,0.000133,0.921,0.313,111.094,12
0wxB0eg4ZNoErbz6Gi4CyW,Love Triangle (Pum Pum),Spice,j-dance,0.71,0.472,0.0677,0.0,0.755,130.438,41
5Sh5RqOkQ7dsjVx998BtS7,Äckligt,Ansiktet,swedish,0.545,0.823,0.0133,0.0,0.675,169.997,41
1TdHueeRrDSNQd7xiK7UUC,Stay,Cradle Of Filth,black-metal,0.532,0.772,0.0168,0.0164,0.189,120.077,34
6Dt4xgUvH2sLJcgiOR8nd8,Ciclones,Camilo Séptimo;Samantha Barrón,alt-rock,0.599,0.633,0.501,0.000147,0.289,90.072,44
37LNNQNbL1YLyutBG6aWRx,Rescue Me,OneRepublic,piano,0.761,0.606,0.157,0.0,0.646,121.038,66
5qhHm4dN4L2dhRb2TfzGPw,Lonely Eyes,Lauv,electro,0.586,0.499,0.0418,0.0,0.369,95.012,58
65WbRpNqHIlyJ7V8U4yspX,Tattoo,Fabio Brazza;Luccas Carlos;Vulto,brazil,0.701,0.654,0.199,0.0,0.709,81.872,44
71sE1Cd8cX2tKylxEE03gf,The Great Spectator,Anaal Nathrakh,grindcore,0.146,0.904,6.68e-06,0.0739,0.0518,200.132,16
0iOBEYsK8sNboeXr4RvDdu,Delirium tremens,Kvelertak,black-metal,0.327,0.941,3.78e-05,0.88,0.093,80.2,18
6SWaPVw1U27HKNQ1311hSL,Caramel,Einmusik,minimal-techno,0.683,0.699,9.62e-05,0.862,0.412,121.998,37
3zZ2THLkGS76yPbOEHFKMR,Switchez,Eazy-E,hardcore,0.895,0.874,0.0172,5.83e-06,0.701,93.019,59
1jz0PUb4rChtZUk4Itn1Co,Telusaa Telusaa,Jubin Nautiyal;Sameera Bharadwaj,k-pop,0.499,0.636,0.769,0.0087,0.35,167.953,56
1sgDyuLooyvEML4oHspNza,Lose Somebody,Kygo;OneRepublic,edm,0.58,0.586,0.344,0.0,0.507,147.988,74
2g0UKrKhgROZzxyaInsDAk,Mosa Madalendu Neenu,Kailash Kher;Chethan,folk,0.499,0.807,0.261,0.0,0.581,164.772,33
3sV6WILFjagtbqZwoX4ZWr,Sawan Barsha Paani,Nil Sagar;Archana Padhi,samba,0.402,0.949,0.0763,1.25e-06,0.641,82.982,37
072R0du8qjb8TQEKKvYktK,Dosh,Prabh Deep,electronic,0.529,0.62,0.788,3.01e-06,0.162,177.811,24
6uxb3XcephIsRYpZybGivn,Crickets in Nature,Nature Sounds,sleep,0.495,0.0637,0.89,0.845,0.0914,110.096,34
6QlpFDnBsIkNBFpSDQOh3O,I Like Bees,Cody;Heart;Mr. Primm;Scatter;Talib Kweli,kids,0.935,0.539,0.291,0.0,0.438,94.954,13
1SgyVVPmNDMPoZyGgCvMsa,abc - The Wild Remix,GAYLE;The Wild,alternative,0.693,0.874,0.034,8.33e-06,0.647,123.979,0
2xVjvDSSHeY5O1EpPBDZD7,Dices,Escala Mercalli;La Combo Tortuga;Luis Lambis,dancehall,0.786,0.794,0.194,0.0,0.904,95.0,39
7HB1SEhUPXRndE7uOdEssq,Düş O Zaman,No.1;Azap HG,turkish,0.622,0.625,0.00338,0.0,0.257,86.97,43
6d34dFS44aY9imSn4buqYr,House Carpenter,Nickel Creek,bluegrass,0.57,0.187,0.76,0.0,0.51,86.991,23
37Au9ab3zTZAkpY2QvbCub,Yaulillay,William Luna;Julio Humala L,guitar,0.739,0.41,0.46,0.0,0.656,138.059,27
1vLyRxwjTGHixEwnpBXkKa,Shout to the Lord,Hillsong Worship,world-music,0.405,0.581,0.232,0.0,0.18,77.217,41
0tq9NRwcKEERLCGMCOEu5t,Qué Solo Estoy (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,tango,0.497,0.635,0.804,0.0,0.698,112.833,25
2WPYjhSAExubbRuvlNvg1n,Big Fun (Remastered),Inner City,detroit-techno,0.673,0.931,0.00037,0.487,0.929,122.023,10
3c99CLw6Kxp2sx8SlpqPm9,Um Louco - Ao Vivo,Zé Henrique & Gabriel;Marília Mendonça,sertanejo,0.544,0.649,0.711,0.0,0.303,139.993,45
0sb8IjX7Uge6OPx8wlxtv2,Rin Raja - En Vivo,31 Minutos;Juantástico,ska,0.636,0.983,0.423,0.0,0.559,114.125,32
7rN3zSvSTVeXYyAqOHrLmM,Sonhei - Ao Vivo,Xande De Pilares,samba,0.528,0.649,0.552,0.0,0.856,97.685,37
2LhhnqrHPWvXYveZVHLKrd,Life's a Bitch (feat. AZ & Olu Dara),Nas;AZ;Olu Dara,hardcore,0.775,0.734,0.00138,0.0,0.342,90.001,63
3ZYO0HGRFFdAGeb8o7F9KC,"You're The First, The Last, My Everything - Single Version",Barry White,disco,0.631,0.713,0.00204,0.000344,0.891,130.949,70
0lG2LQ2t8sUXzVef5SYjEj,Cumbia Cumbia,Thiago França,afrobeat,0.893,0.728,0.327,0.000288,0.924,94.067,25
33dN3Nd9aRz4nzha4oIGnX,Godly,Omah Lay,dancehall,0.64,0.574,0.138,0.00492,0.538,198.014,56
2WxsyR3WLCdDhWIMJeG12y,Alone in This World,Faith Evans,soul,0.625,0.807,0.0312,0.0,0.617,92.037,0
4HU70kqhA6tRYl55kUkg0a,tears in the club,FKA twigs;The Weeknd,alternative,0.616,0.717,0.194,9.81e-05,0.72,167.99,0
4nceGFzMae98fnUCjhzbpF,Dans La Joie,Glorious,french,0.596,0.649,0.011,1.08e-05,0.304,119.944,33
1tObdXeK5QEnhKQw6t33ze,Reapaixonar,Gabriel Diniz,forro,0.647,0.954,0.386,0.000268,0.962,159.985,42
1VOXRL1bcfR0xOjJWA55p2,La Tulumbana,Carlos Di Fulvio,guitar,0.62,0.445,0.847,9.12e-05,0.679,147.013,23
4wzjNqjKAKDU82e8uMhzmr,Face Down,The Red Jumpsuit Apparatus,punk-rock,0.545,0.932,0.000665,0.0,0.464,92.956,76
01N4rGD2WJZewp4RAu8034,Kime Kin Ettin,Kızılırmak,jazz,0.619,0.318,0.839,8.75e-06,0.627,140.725,37
1JqVkjt28jeJY9cL4ioboU,Closer X Channa Mereya,Pranish VP,indian,0.564,0.451,0.687,0.0,0.743,90.005,49
2WRJo4Ygb8x3yyySKGhEYA,Shrines in Cinder,Devil Master,black-metal,0.0803,0.94,4.04e-06,0.905,0.187,179.145,21
18a9QFyrmJwILt7F9EfwaX,Teu Amor Não Falha - Ao Vivo,Paulo Cesar Baruk;Leandro Rodrigues,gospel,0.677,0.653,0.45,0.0,0.504,115.952,39
2WGoZV4Rc2TKT0CY8LAdtW,Dois Corações e uma História,Bonde do Forró,forro,0.561,0.892,0.528,0.0,0.867,182.186,48
58X91MDH5OmePcLM5Hpg2M,Jednou Tě Zabijou,Schyzo,emo,0.58,0.444,0.187,0.0,0.426,81.681,36
7a7ENekKQMQ5V1jy7nt7m2,A Glória da Segunda Casa,Gisele Nascimento,gospel,0.455,0.522,0.687,0.0,0.328,139.367,41
3aMIgXaB04SzL68n4lMWLL,Tom Tom,Holy Fuck,electronic,0.615,0.564,0.000345,0.927,0.243,137.077,54
43L9aX73voFRopYzdaOeks,Wish Me Well (You Can Go To Hell),The Bouncing Souls,hardcore,0.372,0.877,0.00406,0.0,0.756,157.203,32
5GwPTFXjE3WLJevK6KLMyc,Gears,Lamb of God,groove,0.515,0.997,1.15e-05,0.715,0.129,135.004,43
2Cqf5k7eZ8ZVT1pqQoXyZT,Galaxies Collide,Frontliner;Kristina Antuna,hardstyle,0.338,0.938,0.021,2.12e-05,0.517,147.509,22
1RjJk0XSaYPdv7sVhcRzbs,The Luigi's Mansion 3 Song,Poop Emoji,kids,0.867,0.45,0.0437,0.0,0.96,109.862,13
23LQimhaFmor64X8zlbNwL,Marie Marie,The Blasters,rock-n-roll,0.412,0.81,0.0363,1.1e-05,0.966,174.362,30
7y7A9sWYJQpPwKiJBwGZOd,Christmas Lights,Yellowcard,punk,0.517,0.571,0.00674,0.00142,0.222,130.905,0
1AhsWBIwA7eKaY0NivVxzz,Un Hombre y una Mujer (A Man and a Woman),Carmela Y Rafael,rock-n-roll,0.581,0.372,0.442,0.0,0.417,66.204,27
4KK6A8HKj23ASHNjbDdbMG,Изумруд (Emerald),Nikolay Kopylov,romance,0.423,0.22,0.984,0.0101,0.16,85.454,0
5UgLpvW8qbknipZU69Tkcu,Merry Christmas Everyone - For Nest Audio Sessions,Olivia Dean,soul,0.592,0.249,0.834,0.00125,0.155,90.521,0
1vv7h64yOLrdfHuTzfv9gI,Gelato,Dvice;La Fortaleza Real;Lyan;Jehza,latino,0.812,0.573,0.342,2.6e-06,0.591,93.015,46
5Z7hGXqJWe7MQd4yukBODY,Babylon Dead,Dj Mad Dog,happy,0.414,0.977,0.000271,0.00289,0.218,177.911,21
2TeYAizye4GlmzQq5zyf91,The Physical Attractions,The Symposium,garage,0.363,0.499,0.00163,0.522,0.532,137.804,58
3PE8sxELICJTegNFMriRyM,Devil Dance,Alignment,techno,0.603,0.982,3.05e-05,0.768,0.111,140.006,6
3EuxKklzZlKWxuGdqxaju3,Não Sou Mais Disso - Ao Vivo,Zeca Pagodinho,samba,0.546,0.908,0.698,0.0,0.662,109.397,38
6BWE6wckWmrq7bJ78s7y0y,Poema - En Vivo,Joan Sebastian,r-n-b,0.612,0.522,0.932,0.0,0.386,123.933,43
4vXS6JeUZPhwznZYrznYe8,Köpt en bil,Lars Winnerbäck,swedish,0.568,0.556,0.0148,0.0129,0.277,117.029,39
3zJUF2PWvKR0qSqkm2Ps28,Fade To Grey,Visage,synth-pop,0.576,0.672,0.000234,0.0179,0.786,112.799,23
0CrCW8u5hXD6Ztd7V8ay1i,Speed Law,Mos Def,alternative,0.794,0.667,0.0565,0.0,0.695,98.02,3
102rhgJ5PEFt62e0PumSF2,Shadow,Syn Cole;Alida,deep-house,0.786,0.718,0.00519,0.000977,0.525,123.951,60
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,electro,0.844,0.644,0.0828,0.0,0.591,122.061,75
7c0k1qJjbnu3cvGLcxPs52,The Key of The Moonpiercer,Warmoon Lord,black-metal,0.167,0.855,1.79e-05,0.883,0.0757,154.105,20
4bZyiApzm4hrt5TCJlV6wt,Waves : Healing Sounds,Sleep Sound Library,sleep,0.263,0.987,0.142,0.0432,0.0136,51.706,35
7bETs6oajlWYVo9ycX74Vp,"Be My Love (From ""The Toast of New Orleans"")",Mario Lanza,opera,0.168,0.457,0.972,1.33e-06,0.202,86.749,19
1pzSpQh9yZ8z8S09FNhjA8,Over You,Stanton Warriors;Lily Mckenzie,breakbeat,0.719,0.827,0.0939,0.126,0.161,130.0,13
52EVeEEPT1H7EIEtN9lC13,LOCKED UP PT. 2,6ix9ine;Akon,emo,0.649,0.779,0.0332,0.0,0.503,89.978,52
5UvLQncwvEGiRLn0xEZw45,Off The Ground,Sub Focus,drum-and-bass,0.582,0.791,0.0296,0.105,0.0422,174.01,67
5t0E0Ipyq2yNGrucAtCIvP,Hijos de la Noche,Cyclo,spanish,0.648,0.636,0.443,0.0,0.757,111.816,33
4IsO1J5LSrVwkQOIEdZ417,Sin Novia,Nicky Jam,latino,0.747,0.752,0.116,0.0,0.512,106.97,75
4If7JKEkzeY0WusIrOdQlC,Waves,Fiji Blue,chill,0.84,0.338,0.135,0.0225,0.927,108.024,66
4b6WRfxJRY40RBpl3TMQVq,Heartbreak,Bonobo;Totally Enormous Extinct Dinosaurs,trip-hop,0.636,0.961,0.000168,0.9,0.398,126.997,48
0rdiYaZEvc3KehBNF0WSkj,Parchan Shala,Sanam Marvi;Rahat Fateh Ali Khan,folk,0.383,0.659,0.401,0.000135,0.577,92.8,34
0v5NsGAppRbUa6JhOW5xKh,I Wanna Dance With Somebody,Shoshana Bean,show-tunes,0.471,0.309,0.814,0.0,0.424,117.25,23
0oXlEtLDbSjKG2l9yAmzMK,The Queen's Prayer,"George Kahumoku, Jr.",guitar,0.437,0.355,0.897,0.818,0.0365,148.635,26
7izpOP3sww7TkqfjmEI1GM,Time After Time - Live At Abbey Road Studios,Sam Smith,dance,0.595,0.459,0.571,0.000165,0.272,129.661,1
2x1GoZKREbFkQJ8FUaz3Lc,Lost,Phaxe;Morten Granau,trance,0.745,0.726,0.0706,0.868,0.259,135.0,47
34wsgkPMRk3xIfHdwtezbf,Tainu Leke,Sonu Nigam;Mahalakshmi Iyer,pop-film,0.796,0.94,0.17,0.000168,0.699,117.008,58
4VtlHUjFP7ZFJOxFz1bOTa,君の名は希望,Nogizaka46,j-idol,0.604,0.869,0.583,0.0,0.69,139.997,21
4wqeNlogyJtBbcSmL5saYo,Koma Hali,Teoman,turkish,0.784,0.561,0.348,0.0106,0.667,110.097,40
2F76kzOWgd3n6GwoKpRSTX,A ver qué pasa - Estrella Damm 2021,Rigoberta Bandini,spanish,0.562,0.655,0.0159,0.00953,0.398,129.929,59
2cjPokboQDr7xI0esIgg0h,Lose Our Minds,Curbi;Jess Ball,progressive-house,0.72,0.551,0.0423,0.000186,0.245,126.051,57
5RYVjXky8GkIMEJvNobgWT,PORFA - Remix,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,latin,0.793,0.737,0.0765,0.0,0.697,167.969,0
4WpmwEdc4RBos8W8icSSxW,Moonlight Shadow,Mike Oldfield,new-age,0.611,0.72,0.291,0.0,0.8,128.594,69
6jZOhmhxNPZsGF6OEOEqvI,Digital World VIP,Dimension,drum-and-bass,0.388,0.957,0.00478,0.87,0.525,173.975,16
1Q5kgpp4pmyGqPwNBzkSrw,Roadhouse Blues,The Doors,psych-rock,0.623,0.633,0.336,4.6e-05,0.895,121.119,71
0BaVcB3Mn8QgGUdEi2yqCb,Plush,Stone Temple Pilots,alt-rock,0.416,0.954,0.0021,0.0,0.498,144.724,1
6kAopJAwSQ0TNhjmR6mZrj,A Girl Worth Fighting For,Ryusei Nakao;Yutaka Oda;Kozo Shioya;MAYUMI SUZUKI;Yoshito Yasuhara,disney,0.408,0.319,0.6,2.09e-06,0.738,89.84,24
6RWcPci2JxaRr3HE1OadI3,Tum Hi Ho (Lofi Mix),Coffeekids;Tragedy 999,indian,0.61,0.362,0.161,0.0219,0.152,93.989,54
3MaHYFW7xgAPIElN7ONfld,Round & Round,Sainte,chill,0.916,0.401,0.659,5.22e-06,0.42,141.008,66
1YCXst8y6yE0RKMI2c4rRz,Morse Code,Roni Size,breakbeat,0.683,0.997,0.00423,0.852,0.203,169.845,12
4A5O2dH64DB57QuSzRSfHd,Rifle,Chronic Law;Fanbrown,j-dance,0.575,0.825,0.191,0.0,0.276,100.019,22
2r6Jay01kQTR0ztlXQbxf3,Ja vnov' pred toboju,Nadezhda Obukhova,romance,0.405,0.0576,0.993,0.0,0.105,69.88,0
2w647JfE21aean203DhIWl,In Control,Stalag 13,hardcore,0.464,0.949,3.55e-05,0.0137,0.484,92.408,29
1r5O1Q66t0THBMKChJLyOS,I Feel It - Paul Woolford Extended Remix,Leftwing : Kody;Paul Woolford,deep-house,0.673,0.885,0.000975,0.807,0.549,125.984,30
